Plan_mes,mes,nro_cliente,cambio_de_plan
94463,1,2075,0
94463,2,2075,0
94463,3,2075,0
96327,1,2076,0
96327,2,2076,0
97120,3,2076,1
96133,1,2077,0
96133,2,2077,0
96133,3,2077,0
96208,1,2078,0
96208,2,2078,0
96208,3,2078,0
96133,1,2079,0
96133,2,2079,0
96133,3,2079,0
96092,1,2080,0
96807,2,2080,1
96807,3,2080,0
96038,1,2081,0
96038,2,2081,0
96038,3,2081,0
96262,1,2082,0
96262,2,2082,0
96865,3,2082,1
96409,1,2083,0
96409,2,2083,0
96409,3,2083,0
96208,1,2084,0
96208,2,2084,0
96208,3,2084,0
96208,1,2085,0
96793,2,2085,1
96793,3,2085,0
96078,1,2086,0
96078,2,2086,0
96078,3,2086,0
94468,1,2087,0
94468,2,2087,0
94468,3,2087,0
95420,1,2088,0
95420,2,2088,0
96895,3,2088,1
96400,1,2089,0
96400,2,2089,0
96400,3,2089,0
95982,1,2090,0
97017,2,2090,1
97017,3,2090,0
96208,1,2091,0
96208,2,2091,0
96208,3,2091,0
96018,1,2092,0
96018,2,2092,0
96018,3,2092,0
96208,1,2093,0
96793,2,2093,1
96793,3,2093,0
96385,1,2094,0
96385,2,2094,0
96890,3,2094,1
96121,1,2095,0
96741,2,2095,1
96741,3,2095,0
94485,1,2096,0
96119,2,2096,1
96119,3,2096,0
95729,1,2097,0
95729,2,2097,0
96810,3,2097,1
96262,1,2098,0
96262,2,2098,0
96262,3,2098,0
93413,1,2099,0
93413,2,2099,0
93413,3,2099,0
96119,1,2100,0
96119,2,2100,0
96119,3,2100,0
96234,1,2101,0
96922,2,2101,1
96922,3,2101,0
93561,1,2102,0
93561,2,2102,0
93561,3,2102,0
96262,1,2103,0
96262,2,2103,0
96262,3,2103,0
96133,1,2104,0
96133,2,2104,0
96133,3,2104,0
96327,1,2105,0
96327,2,2105,0
96327,3,2105,0
96385,1,2106,0
96385,2,2106,0
96385,3,2106,0
96413,1,2107,0
96413,2,2107,0
96413,3,2107,0
96409,1,2108,0
96409,2,2108,0
96409,3,2108,0
96420,1,2109,0
96420,2,2109,0
96916,3,2109,1
95570,1,2110,0
95570,2,2110,0
95570,3,2110,0
96133,1,2111,0
96133,2,2111,0
96874,3,2111,1
94468,1,2112,0
94468,2,2112,0
96807,3,2112,1
94468,1,2113,0
94468,2,2113,0
94468,3,2113,0
96234,1,2114,0
96234,2,2114,0
96234,3,2114,0
96385,1,2115,0
96385,2,2115,0
96385,3,2115,0
95645,1,2116,0
96327,2,2116,1
96327,3,2116,0
96133,1,2117,0
96874,2,2117,1
96874,3,2117,0
96121,1,2118,0
96121,2,2118,0
96121,3,2118,0
95599,1,2119,0
95599,2,2119,0
95599,3,2119,0
94402,1,2120,0
94402,2,2120,0
96810,3,2120,1
96234,1,2121,0
96922,2,2121,1
96922,3,2121,0
96327,1,2122,0
96327,2,2122,0
97120,3,2122,1
96119,1,2123,0
96119,2,2123,0
96119,3,2123,0
95712,1,2124,0
95712,2,2124,0
95712,3,2124,0
96018,1,2125,0
97034,2,2125,1
97034,3,2125,0
95408,1,2126,0
96807,2,2126,1
96807,3,2126,0
96018,1,2127,0
96018,2,2127,0
97034,3,2127,1
96133,1,2128,0
96133,2,2128,0
96133,3,2128,0
95670,1,2129,0
95982,2,2129,1
97017,3,2129,1
96121,1,2130,0
96121,2,2130,0
96741,3,2130,1
96409,1,2131,0
96409,2,2131,0
96409,3,2131,0
96234,1,2132,0
96234,2,2132,0
96922,3,2132,1
95595,1,2133,0
95595,2,2133,0
95595,3,2133,0
96022,1,2134,0
96022,2,2134,0
96722,3,2134,1
96409,1,2135,0
96810,2,2135,1
96810,3,2135,0
96411,1,2136,0
96411,2,2136,0
96715,3,2136,1
95456,1,2137,0
95456,2,2137,0
95456,3,2137,0
96092,1,2138,0
96092,2,2138,0
96807,3,2138,1
93521,1,2139,0
93521,2,2139,0
93521,3,2139,0
95683,1,2140,0
96844,2,2140,1
96844,3,2140,0
96133,1,2141,0
96133,2,2141,0
96133,3,2141,0
96133,1,2142,0
96133,2,2142,0
96133,3,2142,0
95599,1,2143,0
95599,2,2143,0
95599,3,2143,0
96119,1,2144,0
96119,2,2144,0
96119,3,2144,0
96262,1,2145,0
96262,2,2145,0
96865,3,2145,1
95645,1,2146,0
96327,2,2146,1
96327,3,2146,0
95595,1,2147,0
95595,2,2147,0
96878,3,2147,1
96385,1,2148,0
96385,2,2148,0
96385,3,2148,0
95712,1,2149,0
96874,2,2149,1
96874,3,2149,0
96413,1,2150,0
96413,2,2150,0
96413,3,2150,0
96018,1,2151,0
96018,2,2151,0
96018,3,2151,0
96262,1,2152,0
96262,2,2152,0
96262,3,2152,0
96121,1,2153,0
96121,2,2153,0
96121,3,2153,0
96121,1,2154,0
96121,2,2154,0
96121,3,2154,0
96410,1,2155,0
96410,2,2155,0
97240,3,2155,1
96208,1,2156,0
96208,2,2156,0
96208,3,2156,0
94402,1,2157,0
94402,2,2157,0
94402,3,2157,0
95420,1,2158,0
96895,2,2158,1
96895,3,2158,0
96133,1,2159,0
96133,2,2159,0
96133,3,2159,0
96400,1,2160,0
96400,2,2160,0
96400,3,2160,0
94497,1,2161,0
94497,2,2161,0
94497,3,2161,0
96022,1,2162,0
96022,2,2162,0
96022,3,2162,0
96400,1,2163,0
96895,2,2163,1
96895,3,2163,0
93720,1,2164,0
96121,2,2164,1
96741,3,2164,1
94402,1,2165,0
94402,2,2165,0
94402,3,2165,0
94463,1,2166,0
96038,2,2166,1
96038,3,2166,0
96092,1,2167,0
96092,2,2167,0
96807,3,2167,1
96308,1,2168,0
96308,2,2168,0
96308,3,2168,0
96038,1,2169,0
96038,2,2169,0
96038,3,2169,0
96078,1,2170,0
96078,2,2170,0
96078,3,2170,0
96133,1,2171,0
96133,2,2171,0
96133,3,2171,0
96385,1,2172,0
96890,2,2172,1
96890,3,2172,0
96078,1,2173,0
96078,2,2173,0
96910,3,2173,1
96308,1,2174,0
97002,2,2174,1
97002,3,2174,0
96018,1,2175,0
96018,2,2175,0
97034,3,2175,1
96413,1,2176,0
96413,2,2176,0
96895,3,2176,1
95645,1,2177,0
95645,2,2177,0
95645,3,2177,0
95570,1,2178,0
95570,2,2178,0
95570,3,2178,0
96208,1,2179,0
96208,2,2179,0
96208,3,2179,0
95712,1,2180,0
96133,2,2180,1
96133,3,2180,0
96198,1,2181,0
96198,2,2181,0
96770,3,2181,1
96234,1,2182,0
96234,2,2182,0
96234,3,2182,0
96385,1,2183,0
96385,2,2183,0
96890,3,2183,1
94458,1,2184,0
94458,2,2184,0
94458,3,2184,0
95408,1,2185,0
95408,2,2185,0
96807,3,2185,1
96133,1,2186,0
96133,2,2186,0
96133,3,2186,0
95982,1,2187,0
97017,2,2187,1
97017,3,2187,0
95599,1,2188,0
95599,2,2188,0
95599,3,2188,0
96018,1,2189,0
96018,2,2189,0
97034,3,2189,1
96409,1,2190,0
96409,2,2190,0
96810,3,2190,1
94410,1,2191,0
94410,2,2191,0
96874,3,2191,1
96385,1,2192,0
96385,2,2192,0
96890,3,2192,1
96078,1,2193,0
96078,2,2193,0
96910,3,2193,1
94458,1,2194,0
94458,2,2194,0
94458,3,2194,0
96327,1,2195,0
96327,2,2195,0
96327,3,2195,0
93618,1,2196,0
93618,2,2196,0
93618,3,2196,0
96262,1,2197,0
96262,2,2197,0
96262,3,2197,0
96078,1,2198,0
96385,2,2198,1
96385,3,2198,0
96121,1,2199,0
96121,2,2199,0
96121,3,2199,0
96385,1,2200,0
96385,2,2200,0
96385,3,2200,0
96409,1,2201,0
96409,2,2201,0
96409,3,2201,0
96133,1,2202,0
96874,2,2202,1
96874,3,2202,0
96133,1,2203,0
96133,2,2203,0
96874,3,2203,1
94485,1,2204,0
94485,2,2204,0
96970,3,2204,1
95570,1,2205,0
95570,2,2205,0
95570,3,2205,0
96332,1,2206,0
96332,2,2206,0
96332,3,2206,0
96409,1,2207,0
96810,2,2207,1
96810,3,2207,0
96133,1,2208,0
96133,2,2208,0
96133,3,2208,0
96332,1,2209,0
96332,2,2209,0
96332,3,2209,0
95599,1,2210,0
95599,2,2210,0
96910,3,2210,1
96208,1,2211,0
96208,2,2211,0
96208,3,2211,0
96409,1,2212,0
96409,2,2212,0
96409,3,2212,0
95982,1,2213,0
95982,2,2213,0
95982,3,2213,0
96119,1,2214,0
96119,2,2214,0
96119,3,2214,0
93618,1,2215,0
93618,2,2215,0
93618,3,2215,0
95645,1,2216,0
97120,2,2216,1
97120,3,2216,0
95595,1,2217,0
95595,2,2217,0
95595,3,2217,0
96413,1,2218,0
96413,2,2218,0
96413,3,2218,0
96262,1,2219,0
96262,2,2219,0
96865,3,2219,1
96385,1,2220,0
96385,2,2220,0
96385,3,2220,0
96234,1,2221,0
96234,2,2221,0
96922,3,2221,1
95456,1,2222,0
96859,2,2222,1
96859,3,2222,0
96262,1,2223,0
96262,2,2223,0
96262,3,2223,0
96411,1,2224,0
96411,2,2224,0
96411,3,2224,0
96262,1,2225,0
96262,2,2225,0
96865,3,2225,1
96119,1,2226,0
96970,2,2226,1
96970,3,2226,0
95456,1,2227,0
95456,2,2227,0
95456,3,2227,0
94458,1,2228,0
94458,2,2228,0
94458,3,2228,0
95645,1,2229,0
95645,2,2229,0
97120,3,2229,1
93521,1,2230,0
93521,2,2230,0
96970,3,2230,1
95599,1,2231,0
95599,2,2231,0
95599,3,2231,0
95982,1,2232,0
95982,2,2232,0
97017,3,2232,1
96133,1,2233,0
96874,2,2233,1
96874,3,2233,0
96262,1,2234,0
96262,2,2234,0
96865,3,2234,1
96054,1,2235,0
96054,2,2235,0
96844,3,2235,1
96413,1,2236,0
96413,2,2236,0
96413,3,2236,0
95982,1,2237,0
95982,2,2237,0
95982,3,2237,0
96078,1,2238,0
96078,2,2238,0
96078,3,2238,0
96208,1,2239,0
96208,2,2239,0
96793,3,2239,1
96262,1,2240,0
96262,2,2240,0
96865,3,2240,1
96385,1,2241,0
96385,2,2241,0
96385,3,2241,0
96133,1,2242,0
96133,2,2242,0
96874,3,2242,1
96400,1,2243,0
96400,2,2243,0
96400,3,2243,0
96308,1,2244,0
96308,2,2244,0
97002,3,2244,1
96308,1,2245,0
96308,2,2245,0
96308,3,2245,0
96208,1,2246,0
96793,2,2246,1
96793,3,2246,0
96133,1,2247,0
96133,2,2247,0
96874,3,2247,1
96385,1,2248,0
96385,2,2248,0
96890,3,2248,1
96327,1,2249,0
96327,2,2249,0
96327,3,2249,0
96119,1,2250,0
96119,2,2250,0
96119,3,2250,0
95712,1,2251,0
96874,2,2251,1
96874,3,2251,0
96327,1,2252,0
96327,2,2252,0
96327,3,2252,0
95599,1,2253,0
95599,2,2253,0
95599,3,2253,0
93660,1,2254,0
93660,2,2254,0
93660,3,2254,0
96022,1,2255,0
96022,2,2255,0
96022,3,2255,0
96400,1,2256,0
96400,2,2256,0
96400,3,2256,0
96411,1,2257,0
96411,2,2257,0
96715,3,2257,1
96133,1,2258,0
96133,2,2258,0
96133,3,2258,0
95456,1,2259,0
95456,2,2259,0
95456,3,2259,0
96409,1,2260,0
96409,2,2260,0
96409,3,2260,0
96413,1,2261,0
96413,2,2261,0
96413,3,2261,0
95982,1,2262,0
95982,2,2262,0
95982,3,2262,0
96327,1,2263,0
96327,2,2263,0
97120,3,2263,1
96133,1,2264,0
96133,2,2264,0
96133,3,2264,0
96409,1,2265,0
96810,2,2265,1
96810,3,2265,0
95982,1,2266,0
95982,2,2266,0
95982,3,2266,0
96007,1,2267,0
96007,2,2267,0
96007,3,2267,0
95729,1,2268,0
95729,2,2268,0
95729,3,2268,0
96133,1,2269,0
96133,2,2269,0
96133,3,2269,0
94041,1,2270,0
96910,2,2270,1
96910,3,2270,0
93561,1,2271,0
96234,2,2271,1
96234,3,2271,0
96400,1,2272,0
96400,2,2272,0
96737,3,2272,1
94465,1,2273,0
94465,2,2273,0
96895,3,2273,1
96327,1,2274,0
96327,2,2274,0
96327,3,2274,0
96409,1,2275,0
96409,2,2275,0
96409,3,2275,0
95377,1,2276,0
95377,2,2276,0
95377,3,2276,0
96308,1,2277,0
96308,2,2277,0
97002,3,2277,1
95729,1,2278,0
95729,2,2278,0
95729,3,2278,0
95729,1,2279,0
96409,2,2279,1
96409,3,2279,0
95712,1,2280,0
95712,2,2280,0
96874,3,2280,1
96133,1,2281,0
96133,2,2281,0
96133,3,2281,0
96262,1,2282,0
96262,2,2282,0
96262,3,2282,0
95599,1,2283,0
95599,2,2283,0
95599,3,2283,0
96385,1,2284,0
96385,2,2284,0
96385,3,2284,0
96385,1,2285,0
96890,2,2285,1
96890,3,2285,0
96262,1,2286,0
96262,2,2286,0
96262,3,2286,0
96400,1,2287,0
96400,2,2287,0
96400,3,2287,0
93618,1,2288,0
93618,2,2288,0
93618,3,2288,0
95570,1,2289,0
95570,2,2289,0
95570,3,2289,0
94041,1,2290,0
96890,2,2290,1
96890,3,2290,0
96308,1,2291,0
96308,2,2291,0
96308,3,2291,0
95645,1,2292,0
95645,2,2292,0
95645,3,2292,0
96133,1,2293,0
96133,2,2293,0
96133,3,2293,0
95400,1,2294,0
95400,2,2294,0
95400,3,2294,0
96038,1,2295,0
96038,2,2295,0
96038,3,2295,0
96234,1,2296,0
96234,2,2296,0
96234,3,2296,0
95645,1,2297,0
95645,2,2297,0
95645,3,2297,0
96385,1,2298,0
96385,2,2298,0
96385,3,2298,0
96327,1,2299,0
96327,2,2299,0
97120,3,2299,1
93561,1,2300,0
93561,2,2300,0
93561,3,2300,0
94402,1,2301,0
94402,2,2301,0
94402,3,2301,0
96133,1,2302,0
96133,2,2302,0
96776,3,2302,1
96018,1,2303,0
97034,2,2303,1
97034,3,2303,0
93618,1,2304,0
93618,2,2304,0
93618,3,2304,0
95982,1,2305,0
95982,2,2305,0
95982,3,2305,0
95712,1,2306,0
96874,2,2306,1
96874,3,2306,0
96332,1,2307,0
96332,2,2307,0
96332,3,2307,0
96400,1,2308,0
96400,2,2308,0
96737,3,2308,1
96092,1,2309,0
96807,2,2309,1
96807,3,2309,0
96022,1,2310,0
96022,2,2310,0
96722,3,2310,1
96234,1,2311,0
96234,2,2311,0
96234,3,2311,0
95645,1,2312,0
95645,2,2312,0
95645,3,2312,0
96385,1,2313,0
96890,2,2313,1
96890,3,2313,0
93618,1,2314,0
93618,2,2314,0
93618,3,2314,0
93561,1,2315,0
93561,2,2315,0
93561,3,2315,0
96262,1,2316,0
96262,2,2316,0
96262,3,2316,0
96410,1,2317,0
96410,2,2317,0
97240,3,2317,1
96385,1,2318,0
96385,2,2318,0
96385,3,2318,0
93417,1,2319,0
97034,2,2319,1
97034,3,2319,0
96208,1,2320,0
96208,2,2320,0
96208,3,2320,0
96413,1,2321,0
96895,2,2321,1
96895,3,2321,0
95599,1,2322,0
95599,2,2322,0
95599,3,2322,0
95645,1,2323,0
95645,2,2323,0
95645,3,2323,0
94458,1,2324,0
94458,2,2324,0
94458,3,2324,0
96332,1,2325,0
96859,2,2325,1
96859,3,2325,0
95982,1,2326,0
97017,2,2326,1
97017,3,2326,0
94402,1,2327,0
94402,2,2327,0
94402,3,2327,0
96119,1,2328,0
96119,2,2328,0
96119,3,2328,0
95729,1,2329,0
95729,2,2329,0
96810,3,2329,1
94459,1,2330,0
94459,2,2330,0
94459,3,2330,0
95982,1,2331,0
97017,2,2331,1
97017,3,2331,0
95611,1,2332,0
95611,2,2332,0
95611,3,2332,0
96385,1,2333,0
96385,2,2333,0
96385,3,2333,0
95420,1,2334,0
95420,2,2334,0
95420,3,2334,0
96133,1,2335,0
96133,2,2335,0
96133,3,2335,0
95645,1,2336,0
95645,2,2336,0
97120,3,2336,1
96400,1,2337,0
96400,2,2337,0
96400,3,2337,0
96385,1,2338,0
96385,2,2338,0
96385,3,2338,0
96410,1,2339,0
96410,2,2339,0
97240,3,2339,1
96038,1,2340,0
96038,2,2340,0
96038,3,2340,0
95645,1,2341,0
95645,2,2341,0
97120,3,2341,1
95570,1,2342,0
96922,2,2342,1
96922,3,2342,0
96119,1,2343,0
96119,2,2343,0
96970,3,2343,1
96332,1,2344,0
96859,2,2344,1
96859,3,2344,0
96262,1,2345,0
96262,2,2345,0
96262,3,2345,0
95982,1,2346,0
95982,2,2346,0
96770,3,2346,1
96119,1,2347,0
96119,2,2347,0
96970,3,2347,1
93561,1,2348,0
93561,2,2348,0
93561,3,2348,0
96409,1,2349,0
96409,2,2349,0
96409,3,2349,0
95420,1,2350,0
96895,2,2350,1
96895,3,2350,0
94468,1,2351,0
94468,2,2351,0
94468,3,2351,0
96327,1,2352,0
97120,2,2352,1
97120,3,2352,0
96234,1,2353,0
96922,2,2353,1
96922,3,2353,0
96385,1,2354,0
96385,2,2354,0
96890,3,2354,1
93720,1,2355,0
93720,2,2355,0
93720,3,2355,0
96018,1,2356,0
96018,2,2356,0
96018,3,2356,0
96385,1,2357,0
96385,2,2357,0
96890,3,2357,1
96208,1,2358,0
96208,2,2358,0
96208,3,2358,0
95599,1,2359,0
96385,2,2359,1
96890,3,2359,1
96121,1,2360,0
96121,2,2360,0
96121,3,2360,0
96208,1,2361,0
96208,2,2361,0
96208,3,2361,0
94562,1,2362,0
94562,2,2362,0
94562,3,2362,0
95982,1,2363,0
97017,2,2363,1
97017,3,2363,0
96119,1,2364,0
96119,2,2364,0
96119,3,2364,0
94478,1,2365,0
94478,2,2365,0
97002,3,2365,1
96133,1,2366,0
96133,2,2366,0
96874,3,2366,1
95982,1,2367,0
95982,2,2367,0
95982,3,2367,0
96133,1,2368,0
96133,2,2368,0
96133,3,2368,0
96133,1,2369,0
96133,2,2369,0
96133,3,2369,0
96234,1,2370,0
96234,2,2370,0
96234,3,2370,0
95670,1,2371,0
95982,2,2371,1
95982,3,2371,0
93720,1,2372,0
93720,2,2372,0
96874,3,2372,1
94497,1,2373,0
94497,2,2373,0
94497,3,2373,0
96413,1,2374,0
96413,2,2374,0
96895,3,2374,1
96022,1,2375,0
96022,2,2375,0
96022,3,2375,0
96308,1,2376,0
96308,2,2376,0
96308,3,2376,0
95599,1,2377,0
95599,2,2377,0
96910,3,2377,1
96007,1,2378,0
96007,2,2378,0
96767,3,2378,1
96022,1,2379,0
96022,2,2379,0
96022,3,2379,0
96385,1,2380,0
96385,2,2380,0
96385,3,2380,0
93720,1,2381,0
93720,2,2381,0
96874,3,2381,1
96410,1,2382,0
96410,2,2382,0
97240,3,2382,1
96078,1,2383,0
96078,2,2383,0
96078,3,2383,0
96078,1,2384,0
96078,2,2384,0
96078,3,2384,0
96262,1,2385,0
96262,2,2385,0
96262,3,2385,0
96119,1,2386,0
96119,2,2386,0
96922,3,2386,1
95645,1,2387,0
97120,2,2387,1
97120,3,2387,0
94410,1,2388,0
94410,2,2388,0
94410,3,2388,0
95645,1,2389,0
95645,2,2389,0
95645,3,2389,0
96262,1,2390,0
96262,2,2390,0
96262,3,2390,0
95712,1,2391,0
96874,2,2391,1
96874,3,2391,0
96308,1,2392,0
96776,2,2392,1
96776,3,2392,0
96385,1,2393,0
96385,2,2393,0
96385,3,2393,0
94497,1,2394,0
94497,2,2394,0
94497,3,2394,0
96133,1,2395,0
96133,2,2395,0
96133,3,2395,0
95982,1,2396,0
95982,2,2396,0
97017,3,2396,1
96121,1,2397,0
96121,2,2397,0
96741,3,2397,1
95729,1,2398,0
95729,2,2398,0
95729,3,2398,0
96385,1,2399,0
96385,2,2399,0
96385,3,2399,0
93720,1,2400,0
96874,2,2400,1
96874,3,2400,0
96092,1,2401,0
96092,2,2401,0
96807,3,2401,1
96332,1,2402,0
96332,2,2402,0
96332,3,2402,0
96133,1,2403,0
96133,2,2403,0
96133,3,2403,0
94497,1,2404,0
94497,2,2404,0
94497,3,2404,0
95611,1,2405,0
95611,2,2405,0
95611,3,2405,0
95982,1,2406,0
95982,2,2406,0
96770,3,2406,1
96234,1,2407,0
96234,2,2407,0
96234,3,2407,0
95683,1,2408,0
96420,2,2408,1
96916,3,2408,1
95982,1,2409,0
95982,2,2409,0
95982,3,2409,0
96119,1,2410,0
96970,2,2410,1
96970,3,2410,0
96234,1,2411,0
96234,2,2411,0
96922,3,2411,1
96327,1,2412,0
96327,2,2412,0
96327,3,2412,0
96411,1,2413,0
96411,2,2413,0
96715,3,2413,1
96400,1,2414,0
96400,2,2414,0
96737,3,2414,1
96022,1,2415,0
96722,2,2415,1
96722,3,2415,0
94736,1,2416,0
96890,2,2416,1
96890,3,2416,0
96133,1,2417,0
96133,2,2417,0
96133,3,2417,0
96022,1,2418,0
96022,2,2418,0
96022,3,2418,0
94562,1,2419,0
94562,2,2419,0
94562,3,2419,0
94736,1,2420,0
97117,2,2420,1
97117,3,2420,0
96133,1,2421,0
96874,2,2421,1
96874,3,2421,0
96327,1,2422,0
96327,2,2422,0
96327,3,2422,0
93618,1,2423,0
93618,2,2423,0
97120,3,2423,1
96133,1,2424,0
96874,2,2424,1
96874,3,2424,0
93618,1,2425,0
93618,2,2425,0
93618,3,2425,0
95350,1,2426,0
95350,2,2426,0
95350,3,2426,0
96078,1,2427,0
96078,2,2427,0
96078,3,2427,0
96092,1,2428,0
96910,2,2428,1
96910,3,2428,0
96308,1,2429,0
97002,2,2429,1
97002,3,2429,0
95645,1,2430,0
95645,2,2430,0
95645,3,2430,0
96385,1,2431,0
96385,2,2431,0
96890,3,2431,1
96022,1,2432,0
96022,2,2432,0
96022,3,2432,0
96262,1,2433,0
96865,2,2433,1
96865,3,2433,0
95670,1,2434,0
95670,2,2434,0
95670,3,2434,0
95744,1,2435,0
96890,2,2435,1
96806,3,2435,1
96409,1,2436,0
96409,2,2436,0
96810,3,2436,1
93720,1,2437,0
96133,2,2437,1
96133,3,2437,0
96018,1,2438,0
97034,2,2438,1
97034,3,2438,0
96078,1,2439,0
96078,2,2439,0
96078,3,2439,0
96133,1,2440,0
96133,2,2440,0
96133,3,2440,0
96413,1,2441,0
96895,2,2441,1
96895,3,2441,0
96054,1,2442,0
96054,2,2442,0
96054,3,2442,0
96078,1,2443,0
96078,2,2443,0
96910,3,2443,1
96385,1,2444,0
96385,2,2444,0
96890,3,2444,1
96092,1,2445,0
96092,2,2445,0
96807,3,2445,1
93561,1,2446,0
96810,2,2446,1
96810,3,2446,0
96409,1,2447,0
96409,2,2447,0
96409,3,2447,0
96038,1,2448,0
96038,2,2448,0
96038,3,2448,0
96327,1,2449,0
96327,2,2449,0
97120,3,2449,1
96420,1,2450,0
96916,2,2450,1
96916,3,2450,0
95611,1,2451,0
95611,2,2451,0
95611,3,2451,0
96385,1,2452,0
96385,2,2452,0
96890,3,2452,1
94410,1,2453,0
94410,2,2453,0
94410,3,2453,0
96038,1,2454,0
96038,2,2454,0
96038,3,2454,0
96078,1,2455,0
96910,2,2455,1
96910,3,2455,0
96119,1,2456,0
96119,2,2456,0
96119,3,2456,0
96078,1,2457,0
96078,2,2457,0
96910,3,2457,1
96157,1,2458,0
96157,2,2458,0
96916,3,2458,1
96409,1,2459,0
96409,2,2459,0
96409,3,2459,0
96411,1,2460,0
96411,2,2460,0
96715,3,2460,1
96327,1,2461,0
96776,2,2461,1
96776,3,2461,0
94458,1,2462,0
96910,2,2462,1
96910,3,2462,0
96327,1,2463,0
96327,2,2463,0
96327,3,2463,0
96385,1,2464,0
96890,2,2464,1
96890,3,2464,0
96409,1,2465,0
96409,2,2465,0
96810,3,2465,1
96385,1,2466,0
96385,2,2466,0
96385,3,2466,0
96133,1,2467,0
96133,2,2467,0
96874,3,2467,1
95645,1,2468,0
95645,2,2468,0
95645,3,2468,0
96133,1,2469,0
96133,2,2469,0
96133,3,2469,0
96262,1,2470,0
96262,2,2470,0
96865,3,2470,1
94410,1,2471,0
94410,2,2471,0
94410,3,2471,0
95982,1,2472,0
97017,2,2472,1
97017,3,2472,0
93720,1,2473,0
93720,2,2473,0
93720,3,2473,0
95570,1,2474,0
95570,2,2474,0
95570,3,2474,0
96308,1,2475,0
96385,2,2475,1
96385,3,2475,0
95667,1,2476,0
95667,2,2476,0
96806,3,2476,1
96262,1,2477,0
96262,2,2477,0
96865,3,2477,1
95559,1,2478,0
95559,2,2478,0
96722,3,2478,1
95729,1,2479,0
95729,2,2479,0
95729,3,2479,0
93618,1,2480,0
97120,2,2480,1
97120,3,2480,0
95982,1,2481,0
97017,2,2481,1
97017,3,2481,0
96018,1,2482,0
96890,2,2482,1
96890,3,2482,0
96234,1,2483,0
96234,2,2483,0
96922,3,2483,1
94459,1,2484,0
94459,2,2484,0
94459,3,2484,0
96308,1,2485,0
96308,2,2485,0
97002,3,2485,1
96411,1,2486,0
96411,2,2486,0
96411,3,2486,0
96038,1,2487,0
96038,2,2487,0
96038,3,2487,0
95729,1,2488,0
95729,2,2488,0
95729,3,2488,0
94623,1,2489,0
96385,2,2489,1
96890,3,2489,1
96385,1,2490,0
96385,2,2490,0
96890,3,2490,1
96262,1,2491,0
96262,2,2491,0
96865,3,2491,1
96018,1,2492,0
96018,2,2492,0
97034,3,2492,1
96078,1,2493,0
96910,2,2493,1
96910,3,2493,0
96385,1,2494,0
96385,2,2494,0
96385,3,2494,0
96234,1,2495,0
96922,2,2495,1
96922,3,2495,0
93561,1,2496,0
93561,2,2496,0
93561,3,2496,0
96385,1,2497,0
96385,2,2497,0
96385,3,2497,0
96410,1,2498,0
96410,2,2498,0
96410,3,2498,0
96133,1,2499,0
96133,2,2499,0
96133,3,2499,0
93521,1,2500,0
96970,2,2500,1
96970,3,2500,0
94485,1,2501,0
94485,2,2501,0
94485,3,2501,0
96133,1,2502,0
96874,2,2502,1
96874,3,2502,0
93521,1,2503,0
93521,2,2503,0
93521,3,2503,0
96385,1,2504,0
96385,2,2504,0
96890,3,2504,1
96409,1,2505,0
96409,2,2505,0
96409,3,2505,0
96385,1,2506,0
96890,2,2506,1
96890,3,2506,0
96385,1,2507,0
96385,2,2507,0
96890,3,2507,1
95645,1,2508,0
95645,2,2508,0
95645,3,2508,0
96234,1,2509,0
96234,2,2509,0
96922,3,2509,1
95982,1,2510,0
95982,2,2510,0
95982,3,2510,0
96411,1,2511,0
96411,2,2511,0
96715,3,2511,1
96022,1,2512,0
96722,2,2512,1
96722,3,2512,0
96133,1,2513,0
96133,2,2513,0
96133,3,2513,0
96262,1,2514,0
96262,2,2514,0
96262,3,2514,0
95982,1,2515,0
95982,2,2515,0
95982,3,2515,0
96400,1,2516,0
96400,2,2516,0
96400,3,2516,0
96054,1,2517,0
96844,2,2517,1
96844,3,2517,0
95712,1,2518,0
95712,2,2518,0
95712,3,2518,0
95456,1,2519,0
96332,2,2519,1
96332,3,2519,0
96385,1,2520,0
96385,2,2520,0
96890,3,2520,1
96327,1,2521,0
96327,2,2521,0
97120,3,2521,1
96198,1,2522,0
95982,2,2522,1
95982,3,2522,0
96385,1,2523,0
96385,2,2523,0
96890,3,2523,1
96327,1,2524,0
96327,2,2524,0
97120,3,2524,1
93720,1,2525,0
93720,2,2525,0
93720,3,2525,0
96409,1,2526,0
96810,2,2526,1
96810,3,2526,0
95350,1,2527,0
96916,2,2527,1
96916,3,2527,0
96018,1,2528,0
96018,2,2528,0
96018,3,2528,0
95400,1,2529,0
95400,2,2529,0
95400,3,2529,0
95744,1,2530,0
96890,2,2530,1
96890,3,2530,0
96092,1,2531,0
96092,2,2531,0
96807,3,2531,1
96121,1,2532,0
96121,2,2532,0
96741,3,2532,1
95982,1,2533,0
95982,2,2533,0
96770,3,2533,1
96133,1,2534,0
96133,2,2534,0
96874,3,2534,1
96385,1,2535,0
96890,2,2535,1
96890,3,2535,0
96400,1,2536,0
96400,2,2536,0
96400,3,2536,0
95420,1,2537,0
96895,2,2537,1
96895,3,2537,0
96078,1,2538,0
96776,2,2538,1
96776,3,2538,0
96410,1,2539,0
96410,2,2539,0
96410,3,2539,0
94455,1,2540,0
94455,2,2540,0
